user_id,register_date,country,native_language,target_languages,user_type,age_group,gender,learning_goal,cohort
HT_017653,2025-08-25,Spain,German,Russian|Arabic|Spanish,premium,18-24,M,Business,2025-08
HT_017654,2025-10-12,China,Chinese,Spanish|Italian,premium,18-24,F,Immigration,2025-10
HT_017655,2025-06-11,France,Arabic,Chinese,free,18-24,F,Travel,2025-06
HT_017656,2025-08-31,China,Arabic,Chinese|English|Japanese,free,35-44,M,Travel,2025-08
HT_017657,2026-01-28,South Korea,Spanish,Korean,free,25-34,F,Hobby,2026-01
HT_017658,2025-08-25,USA,Spanish,German,premium,25-34,M,Exam,2025-08
HT_017659,2025-11-17,USA,Italian,English|French,free,25-34,M,Exam,2025-11
HT_017660,2025-07-29,France,Russian,Portuguese,free,45+,Other,Travel,2025-07
HT_017661,2025-07-15,China,Korean,Dutch|Chinese,free,25-34,M,Travel,2025-07
HT_017662,2025-05-09,Japan,Chinese,Portuguese,free,35-44,F,Exam,2025-05
HT_017663,2025-07-03,China,Russian,French|Dutch,free,25-34,M,Immigration,2025-07
HT_017664,2026-01-17,China,Dutch,German,free,25-34,F,Hobby,2026-01
HT_017665,2026-03-08,Mexico,Japanese,French|German,free,35-44,M,Immigration,2026-03
HT_017666,2025-12-24,USA,Russian,Portuguese|Italian,premium,25-34,Other,Business,2025-12
HT_017667,2025-09-14,China,German,Dutch,free,25-34,M,Hobby,2025-09
HT_017668,2025-12-19,France,Arabic,Portuguese|Japanese|Spanish,free,35-44,Other,Hobby,2025-12
HT_017669,2025-08-28,Brazil,Dutch,Japanese,premium,18-24,Other,Immigration,2025-08
HT_017670,2025-11-06,Mexico,Korean,Spanish|Chinese,free,35-44,Other,Hobby,2025-11
HT_017671,2025-12-22,Mexico,Dutch,Russian|Arabic|Italian,free,35-44,M,Hobby,2025-12
HT_017672,2025-05-17,Brazil,Spanish,Korean|Dutch,free,25-34,F,Travel,2025-05
HT_017673,2026-04-06,Spain,Portuguese,Chinese|Spanish|Dutch,free,35-44,M,Hobby,2026-04
HT_017674,2025-05-16,Brazil,Japanese,Chinese|Arabic,free,35-44,F,Business,2025-05
HT_017675,2025-07-16,Spain,Italian,Spanish|German|Arabic,free,25-34,F,Travel,2025-07
HT_017676,2025-12-16,Germany,English,Korean|Chinese,free,18-24,Other,Immigration,2025-12
HT_017677,2025-05-21,Australia,Japanese,Chinese|German,free,25-34,F,Immigration,2025-05
HT_017678,2025-09-21,Germany,German,Portuguese|Arabic|Russian,premium,25-34,Other,Exam,2025-09
HT_017679,2026-03-11,Canada,Russian,Japanese|Portuguese,premium,25-34,F,Hobby,2026-03
HT_017680,2025-07-04,Spain,Portuguese,Italian,premium,18-24,Other,Exam,2025-07
HT_017681,2026-04-12,UK,Portuguese,Italian|French|Dutch,free,25-34,Other,Immigration,2026-04
HT_017682,2026-02-07,China,French,English,free,25-34,F,Travel,2026-02
HT_017683,2025-06-24,Mexico,German,Korean|Spanish,free,18-24,M,Business,2025-06
HT_017684,2026-02-11,Australia,Chinese,French,free,35-44,F,Exam,2026-02
HT_017685,2025-07-13,Canada,French,Italian|Russian|Dutch,free,18-24,M,Travel,2025-07
HT_017686,2025-12-16,Germany,English,Spanish|French|Chinese,free,25-34,F,Immigration,2025-12
HT_017687,2025-07-01,Germany,French,English|Japanese|Spanish,free,25-34,F,Exam,2025-07
HT_017688,2026-04-07,Spain,Russian,Dutch|German,free,25-34,Other,Exam,2026-04
HT_017689,2026-03-22,France,French,Arabic|Portuguese,free,25-34,F,Immigration,2026-03
HT_017690,2025-08-10,Germany,Spanish,Dutch|Arabic,free,25-34,F,Immigration,2025-08
HT_017691,2025-12-31,Germany,Dutch,Arabic|German|Russian,free,25-34,F,Hobby,2025-12
HT_017692,2025-07-04,UK,Italian,Chinese|Portuguese|Arabic,free,25-34,F,Travel,2025-07
HT_017693,2025-12-31,Japan,Chinese,German,free,35-44,M,Immigration,2025-12
HT_017694,2025-11-03,Brazil,French,Chinese,free,18-24,M,Hobby,2025-11
HT_017695,2025-06-03,Spain,Russian,Dutch|Chinese|English,free,18-24,Other,Exam,2025-06
HT_017696,2025-09-16,Canada,Russian,Spanish|Korean|Arabic,free,18-24,M,Hobby,2025-09
HT_017697,2025-12-13,Australia,Arabic,Chinese|Portuguese|German,free,35-44,F,Business,2025-12
HT_017698,2025-06-17,Canada,Chinese,Portuguese|Japanese,free,25-34,Other,Travel,2025-06
HT_017699,2025-12-17,South Korea,German,Russian|English|Arabic,free,25-34,Other,Exam,2025-12
HT_017700,2025-09-20,Brazil,Chinese,German,free,25-34,M,Business,2025-09
HT_017701,2026-02-20,Canada,Japanese,Chinese,free,35-44,M,Exam,2026-02
HT_017702,2026-04-09,Canada,Italian,English,free,18-24,M,Hobby,2026-04
HT_017703,2026-03-16,Australia,English,Korean|French|Russian,free,25-34,M,Travel,2026-03
HT_017704,2025-11-11,Australia,Spanish,Korean,free,35-44,F,Immigration,2025-11
HT_017705,2026-03-05,Australia,Japanese,Dutch|French,premium,25-34,F,Travel,2026-03
HT_017706,2026-04-03,UK,Japanese,Spanish|French,free,18-24,M,Hobby,2026-04
HT_017707,2025-06-07,UK,French,German|English,free,18-24,M,Exam,2025-06
HT_017708,2026-03-17,USA,Italian,Japanese|Dutch,free,18-24,Other,Travel,2026-03
HT_017709,2026-01-18,Canada,Chinese,Russian|English,free,18-24,F,Immigration,2026-01
HT_017710,2026-03-21,UK,Dutch,French|Arabic|Chinese,free,35-44,F,Hobby,2026-03
HT_017711,2025-08-22,Mexico,Russian,German,free,25-34,M,Exam,2025-08
HT_017712,2025-11-26,Brazil,Arabic,Italian,free,25-34,F,Business,2025-11
HT_017713,2025-04-24,China,Spanish,English|German,free,45+,M,Immigration,2025-04
HT_017714,2025-05-16,Spain,Dutch,German,free,35-44,Other,Immigration,2025-05
HT_017715,2025-10-14,Mexico,Japanese,Portuguese,free,18-24,F,Hobby,2025-10
HT_017716,2026-02-08,USA,Portuguese,French|Dutch,free,35-44,M,Hobby,2026-02
HT_017717,2026-04-09,South Korea,English,Spanish|German|Portuguese,free,35-44,Other,Exam,2026-04
HT_017718,2025-06-03,Brazil,Spanish,Korean,free,18-24,Other,Business,2025-06
HT_017719,2025-04-24,France,English,German,premium,35-44,F,Exam,2025-04
HT_017720,2025-09-03,Spain,Italian,French|Chinese,free,18-24,Other,Travel,2025-09
HT_017721,2025-08-25,China,French,Chinese|Italian|German,free,18-24,Other,Hobby,2025-08
HT_017722,2026-02-19,Japan,French,Spanish|Arabic,free,18-24,Other,Travel,2026-02
HT_017723,2025-12-04,Germany,Portuguese,Dutch|French,free,25-34,F,Hobby,2025-12
HT_017724,2025-07-17,USA,English,Chinese,free,25-34,M,Business,2025-07
HT_017725,2025-10-03,South Korea,French,Dutch|Spanish,free,18-24,Other,Business,2025-10
HT_017726,2026-03-28,Canada,Japanese,German|Korean,free,18-24,M,Immigration,2026-03
HT_017727,2026-01-12,Canada,Dutch,Chinese,free,18-24,F,Exam,2026-01
HT_017728,2026-02-05,Spain,Dutch,Russian|Chinese,free,18-24,F,Hobby,2026-02
HT_017729,2025-09-09,Australia,Dutch,Portuguese|English|Chinese,free,35-44,F,Exam,2025-09
HT_017730,2025-10-17,Japan,Japanese,Korean,free,18-24,Other,Travel,2025-10
HT_017731,2025-07-16,Australia,Spanish,Portuguese|French,free,35-44,F,Exam,2025-07
HT_017732,2025-11-27,Spain,Portuguese,Spanish|German,premium,35-44,F,Business,2025-11
HT_017733,2026-02-12,UK,Russian,French,free,18-24,F,Travel,2026-02
HT_017734,2025-11-22,Mexico,Portuguese,Chinese|Dutch|Russian,free,18-24,F,Business,2025-11
HT_017735,2025-05-28,South Korea,Japanese,Italian,premium,35-44,M,Hobby,2025-05
HT_017736,2025-04-24,Australia,Spanish,Chinese|Dutch|Arabic,free,18-24,M,Exam,2025-04
HT_017737,2025-07-28,Mexico,French,Dutch|German|Arabic,free,25-34,M,Hobby,2025-07
HT_017738,2026-01-12,Japan,Chinese,English,free,18-24,M,Hobby,2026-01
HT_017739,2025-05-13,China,Portuguese,English,free,18-24,M,Travel,2025-05
HT_017740,2026-04-03,UK,English,French|Chinese|Korean,free,18-24,F,Hobby,2026-04
HT_017741,2025-07-19,UK,Japanese,Russian|French,free,18-24,F,Immigration,2025-07
HT_017742,2026-02-05,Germany,Chinese,Portuguese|Russian,free,25-34,M,Hobby,2026-02
HT_017743,2025-06-11,USA,German,Spanish,free,25-34,M,Travel,2025-06
HT_017744,2026-01-09,South Korea,German,English|Portuguese|Russian,free,25-34,M,Business,2026-01
HT_017745,2025-05-07,Australia,Japanese,Portuguese|German,free,18-24,M,Exam,2025-05
HT_017746,2025-09-14,Germany,English,Italian|Arabic,free,25-34,F,Immigration,2025-09
HT_017747,2025-05-20,Brazil,Arabic,German|English|Dutch,free,18-24,Other,Travel,2025-05
HT_017748,2025-05-18,UK,Dutch,Italian|German|Korean,premium,35-44,M,Hobby,2025-05
HT_017749,2026-02-22,South Korea,Chinese,Korean|Arabic,free,25-34,M,Exam,2026-02
HT_017750,2025-12-14,Brazil,Italian,English|Japanese,free,18-24,Other,Business,2025-12
HT_017751,2025-08-20,USA,French,English|Spanish,free,18-24,F,Exam,2025-08
HT_017752,2026-01-22,UK,German,Arabic|Dutch|Portuguese,free,45+,M,Hobby,2026-01
HT_017753,2025-07-22,South Korea,Portuguese,Spanish|German,free,35-44,Other,Exam,2025-07
HT_017754,2025-06-17,China,English,French|German,free,45+,Other,Immigration,2025-06
HT_017755,2025-08-18,France,Spanish,Dutch,free,18-24,M,Exam,2025-08
HT_017756,2026-02-04,USA,Italian,German|Russian|Chinese,free,25-34,Other,Hobby,2026-02
HT_017757,2026-03-02,Spain,Chinese,Spanish,free,25-34,Other,Immigration,2026-03
HT_017758,2026-02-27,Australia,Portuguese,German|English,free,35-44,F,Hobby,2026-02
HT_017759,2025-07-14,China,English,Portuguese,free,18-24,M,Hobby,2025-07
HT_017760,2026-01-14,Germany,Italian,Portuguese,free,18-24,M,Immigration,2026-01
HT_017761,2025-11-26,South Korea,English,Korean|Japanese|Arabic,free,18-24,M,Business,2025-11
HT_017762,2025-12-16,Brazil,Arabic,Chinese,free,18-24,Other,Hobby,2025-12
HT_017763,2026-01-13,Germany,Arabic,Chinese,free,35-44,F,Immigration,2026-01
HT_017764,2025-11-16,USA,Korean,Dutch|Chinese|English,free,18-24,Other,Immigration,2025-11
HT_017765,2025-05-17,Canada,Korean,Dutch|Portuguese|Arabic,free,18-24,F,Travel,2025-05
HT_017766,2025-11-07,Canada,French,English|Chinese|Spanish,free,25-34,Other,Hobby,2025-11
HT_017767,2025-12-17,China,English,Dutch,free,45+,M,Business,2025-12
HT_017768,2025-04-25,Japan,English,Dutch|German,free,45+,F,Travel,2025-04
HT_017769,2026-03-21,Germany,English,Japanese,free,25-34,M,Business,2026-03
HT_017770,2025-10-01,USA,Russian,Arabic,free,25-34,Other,Immigration,2025-10
HT_017771,2025-12-09,South Korea,Korean,Russian|French,free,35-44,M,Business,2025-12
HT_017772,2025-08-18,USA,Dutch,Spanish,premium,25-34,M,Exam,2025-08
HT_017773,2025-12-06,Spain,Japanese,Spanish|Dutch|French,free,45+,Other,Business,2025-12
HT_017774,2025-06-25,South Korea,Dutch,Arabic|English|German,free,25-34,Other,Hobby,2025-06
HT_017775,2026-03-31,Mexico,Arabic,Spanish|French,free,35-44,F,Hobby,2026-03
HT_017776,2025-11-27,Japan,French,English|German,free,25-34,Other,Exam,2025-11
HT_017777,2026-03-04,China,French,Japanese|English|Spanish,free,18-24,Other,Business,2026-03
HT_017778,2025-12-14,Japan,Russian,Dutch,free,45+,F,Hobby,2025-12
HT_017779,2025-04-18,China,Spanish,Portuguese|Russian,free,25-34,F,Hobby,2025-04
HT_017780,2025-08-22,Mexico,Korean,German|Italian|English,free,25-34,F,Hobby,2025-08
HT_017781,2025-09-25,Mexico,German,Spanish|Arabic|Korean,free,25-34,M,Exam,2025-09
HT_017782,2025-08-23,Germany,German,English|Japanese|Korean,free,45+,M,Exam,2025-08
HT_017783,2026-02-26,Spain,Arabic,Chinese|English|German,free,35-44,M,Exam,2026-02
HT_017784,2026-01-30,UK,German,Chinese|Russian,premium,25-34,M,Exam,2026-01
HT_017785,2025-08-10,Canada,Spanish,Portuguese|French,free,25-34,Other,Travel,2025-08
HT_017786,2026-01-06,Canada,Korean,Dutch|Chinese|Russian,free,25-34,F,Hobby,2026-01
HT_017787,2025-10-09,Germany,Italian,German|Chinese|Dutch,free,25-34,F,Immigration,2025-10
HT_017788,2025-07-14,Japan,Italian,Korean|English|Spanish,free,18-24,Other,Hobby,2025-07
HT_017789,2026-03-03,Mexico,Arabic,German,free,25-34,F,Exam,2026-03
HT_017790,2025-10-14,UK,French,Russian|Arabic|Portuguese,free,45+,M,Immigration,2025-10
HT_017791,2025-08-18,Australia,French,Portuguese|English,free,25-34,Other,Exam,2025-08
HT_017792,2025-08-14,Brazil,Russian,French,free,25-34,F,Hobby,2025-08
HT_017793,2025-07-25,USA,Russian,Korean,free,25-34,M,Hobby,2025-07
HT_017794,2025-09-19,Japan,Russian,Arabic,free,25-34,M,Hobby,2025-09
HT_017795,2025-12-26,Brazil,Russian,Spanish|Dutch,free,18-24,Other,Exam,2025-12
HT_017796,2025-05-26,UK,German,French|Italian|Spanish,free,35-44,Other,Travel,2025-05
HT_017797,2025-12-21,USA,French,English,premium,18-24,Other,Hobby,2025-12
HT_017798,2025-07-09,Mexico,Arabic,French|Chinese|Korean,free,35-44,M,Exam,2025-07
HT_017799,2025-07-04,Canada,German,Chinese,free,25-34,Other,Immigration,2025-07
HT_017800,2026-01-01,Canada,Russian,Portuguese,free,18-24,M,Hobby,2026-01
HT_017801,2025-12-02,Brazil,Japanese,Russian|Chinese,free,18-24,F,Travel,2025-12
HT_017802,2025-10-12,China,Portuguese,Spanish|Italian|Dutch,free,25-34,M,Exam,2025-10
HT_017803,2026-02-28,Germany,Chinese,German|Korean|Italian,free,25-34,M,Travel,2026-02
HT_017804,2026-03-11,Canada,Arabic,Portuguese,free,35-44,F,Travel,2026-03
HT_017805,2026-01-22,Japan,Chinese,Russian|French,free,45+,F,Business,2026-01
HT_017806,2026-02-28,Brazil,Spanish,Russian|Korean,free,25-34,Other,Travel,2026-02
HT_017807,2025-06-19,USA,French,Japanese|Russian,free,35-44,F,Exam,2025-06
HT_017808,2026-02-08,Brazil,Japanese,Dutch|French|English,free,25-34,F,Business,2026-02
HT_017809,2025-10-02,Brazil,Chinese,Russian,free,18-24,F,Travel,2025-10
HT_017810,2026-02-15,Spain,Spanish,Portuguese,free,18-24,F,Exam,2026-02
HT_017811,2025-05-04,Australia,Korean,Dutch|English,free,45+,Other,Immigration,2025-05
HT_017812,2025-11-09,China,Dutch,Russian|Chinese|German,free,35-44,Other,Business,2025-11
HT_017813,2025-08-07,Germany,Italian,French|Dutch|Spanish,free,25-34,M,Immigration,2025-08
HT_017814,2025-08-29,USA,German,Portuguese,free,25-34,M,Business,2025-08
HT_017815,2025-05-02,UK,French,Italian,free,45+,M,Exam,2025-05
HT_017816,2025-12-20,Canada,Japanese,Dutch|English|Arabic,free,18-24,F,Immigration,2025-12
HT_017817,2025-12-24,Spain,Russian,Dutch|Spanish,free,35-44,M,Hobby,2025-12
HT_017818,2025-07-07,Mexico,Dutch,Spanish|Chinese,premium,35-44,Other,Immigration,2025-07
HT_017819,2026-02-21,Canada,Chinese,Japanese|Portuguese,free,25-34,M,Hobby,2026-02
HT_017820,2025-12-29,Japan,German,Spanish,free,18-24,Other,Travel,2025-12
HT_017821,2026-02-11,Mexico,Portuguese,Spanish|French|Russian,free,25-34,M,Immigration,2026-02
HT_017822,2025-05-13,Canada,Japanese,Russian,free,25-34,M,Business,2025-05
HT_017823,2025-09-13,Canada,Korean,Dutch,free,18-24,F,Travel,2025-09
HT_017824,2025-08-31,Mexico,French,Russian|Italian|Arabic,free,25-34,F,Hobby,2025-08
HT_017825,2026-01-23,UK,Portuguese,Spanish,free,25-34,M,Hobby,2026-01
HT_017826,2026-03-01,Germany,Arabic,Chinese|Dutch,free,35-44,F,Business,2026-03
HT_017827,2025-06-10,Brazil,Dutch,French|Chinese,free,18-24,F,Immigration,2025-06
HT_017828,2026-01-12,China,German,French|English,free,18-24,F,Exam,2026-01
HT_017829,2026-03-01,France,Arabic,Italian|Chinese,free,25-34,Other,Immigration,2026-03
HT_017830,2026-04-12,Spain,Spanish,Italian|Russian,free,25-34,Other,Business,2026-04
HT_017831,2025-11-16,Spain,Arabic,Portuguese,premium,35-44,M,Travel,2025-11
HT_017832,2026-03-04,UK,Korean,Dutch,premium,25-34,M,Business,2026-03
HT_017833,2025-11-07,South Korea,Russian,French|Italian,free,18-24,Other,Business,2025-11
HT_017834,2025-11-24,Brazil,Arabic,French|Italian|Russian,free,25-34,Other,Immigration,2025-11
HT_017835,2025-08-08,UK,Dutch,Arabic|French,free,45+,Other,Hobby,2025-08
HT_017836,2025-10-04,Brazil,Korean,Portuguese|Spanish|Dutch,free,35-44,M,Travel,2025-10
HT_017837,2025-05-01,Germany,German,Chinese|Italian|Russian,free,25-34,Other,Business,2025-05
HT_017838,2026-03-22,USA,Spanish,German|Portuguese|Russian,free,18-24,M,Exam,2026-03
HT_017839,2025-12-18,USA,German,English|French,premium,25-34,Other,Immigration,2025-12
HT_017840,2025-11-21,Brazil,Russian,French|Italian,free,25-34,M,Exam,2025-11
HT_017841,2025-11-21,USA,Dutch,French,free,18-24,F,Travel,2025-11
HT_017842,2025-07-15,UK,Spanish,Arabic,free,18-24,F,Exam,2025-07
HT_017843,2025-07-13,Japan,Dutch,Italian|Japanese|French,free,18-24,Other,Exam,2025-07
HT_017844,2026-02-12,Australia,Dutch,Portuguese,premium,25-34,F,Immigration,2026-02
HT_017845,2025-09-09,France,Japanese,English|Italian|Russian,free,35-44,F,Business,2025-09
HT_017846,2026-02-09,Spain,Italian,Dutch,free,25-34,M,Immigration,2026-02
HT_017847,2025-06-18,Brazil,Spanish,Japanese,free,25-34,Other,Hobby,2025-06
HT_017848,2025-08-28,Canada,Korean,Chinese,free,25-34,M,Exam,2025-08
HT_017849,2025-07-16,France,English,Korean|Arabic|Portuguese,free,25-34,Other,Hobby,2025-07
HT_017850,2025-11-11,Germany,Japanese,German,free,25-34,M,Immigration,2025-11
HT_017851,2025-10-22,Canada,Chinese,German|Korean|Arabic,free,25-34,Other,Business,2025-10
HT_017852,2026-01-25,Australia,Russian,Italian,free,25-34,F,Travel,2026-01
HT_017853,2025-04-13,Canada,Russian,Chinese,free,18-24,M,Immigration,2025-04
HT_017854,2025-05-22,South Korea,Japanese,German,free,35-44,M,Hobby,2025-05
HT_017855,2025-09-16,France,Arabic,Chinese,premium,35-44,F,Business,2025-09
HT_017856,2025-04-21,South Korea,Portuguese,French|Korean,free,35-44,M,Hobby,2025-04
HT_017857,2025-07-22,Australia,German,Russian|Portuguese|Dutch,free,18-24,F,Business,2025-07
HT_017858,2025-07-05,Germany,Dutch,Spanish|French,free,35-44,F,Exam,2025-07
HT_017859,2025-10-17,Germany,Dutch,French,free,45+,F,Hobby,2025-10
HT_017860,2025-08-07,South Korea,Dutch,Japanese|French,premium,35-44,M,Hobby,2025-08
HT_017861,2025-12-06,China,Spanish,Korean|Chinese|Portuguese,premium,35-44,Other,Travel,2025-12
HT_017862,2025-07-13,China,Italian,Spanish,free,25-34,M,Business,2025-07
HT_017863,2025-10-25,Australia,Spanish,Arabic,free,35-44,Other,Exam,2025-10
HT_017864,2025-07-09,UK,Japanese,French|Portuguese|Dutch,free,25-34,Other,Immigration,2025-07
HT_017865,2025-08-24,Brazil,German,Italian|French|Spanish,free,25-34,M,Immigration,2025-08
HT_017866,2026-03-08,Germany,Italian,French|Russian,premium,25-34,Other,Travel,2026-03
HT_017867,2025-05-25,Brazil,Japanese,French|Spanish,free,18-24,M,Hobby,2025-05
HT_017868,2026-02-28,Japan,Portuguese,Italian|German|Arabic,free,18-24,Other,Exam,2026-02
HT_017869,2026-01-16,UK,Korean,Dutch|Portuguese,free,18-24,F,Business,2026-01
HT_017870,2025-05-02,Spain,English,Arabic|French,free,35-44,M,Hobby,2025-05
HT_017871,2026-04-06,Brazil,Russian,Japanese,free,18-24,F,Exam,2026-04
HT_017872,2025-05-26,Spain,English,Dutch|French,free,35-44,F,Exam,2025-05
HT_017873,2025-10-27,Germany,Spanish,Japanese|French|Korean,free,18-24,Other,Travel,2025-10
HT_017874,2025-04-25,France,Dutch,Portuguese|Japanese|French,free,25-34,M,Exam,2025-04
HT_017875,2026-03-18,Spain,French,Chinese|Korean,free,45+,M,Immigration,2026-03
HT_017876,2025-06-04,China,English,Japanese,free,18-24,Other,Travel,2025-06
HT_017877,2025-04-17,Canada,Portuguese,English|Korean,free,25-34,Other,Hobby,2025-04
HT_017878,2026-03-26,Australia,Japanese,Portuguese,free,18-24,F,Business,2026-03
HT_017879,2026-04-07,Australia,Spanish,Dutch|Korean,free,35-44,Other,Travel,2026-04
HT_017880,2025-12-01,Australia,Portuguese,Arabic,free,25-34,M,Business,2025-12
HT_017881,2026-04-06,Spain,Chinese,Arabic,free,25-34,Other,Immigration,2026-04
HT_017882,2025-11-07,Canada,English,Italian|German|Portuguese,free,35-44,Other,Travel,2025-11
HT_017883,2025-05-26,Germany,Russian,French|German|Spanish,free,18-24,Other,Exam,2025-05
HT_017884,2025-04-27,Germany,Arabic,Chinese,free,18-24,M,Immigration,2025-04
HT_017885,2025-12-24,Germany,Portuguese,Russian|Italian,free,18-24,Other,Immigration,2025-12
HT_017886,2025-04-22,China,Italian,Dutch,free,18-24,M,Travel,2025-04
HT_017887,2025-08-06,Germany,Italian,English|Arabic,free,35-44,Other,Hobby,2025-08
HT_017888,2025-10-04,South Korea,Italian,Dutch|Japanese|Arabic,free,18-24,Other,Immigration,2025-10
HT_017889,2026-03-03,South Korea,Russian,English|French|Korean,free,18-24,F,Exam,2026-03
HT_017890,2026-02-08,USA,Portuguese,Korean|Italian|German,free,25-34,Other,Hobby,2026-02
HT_017891,2025-08-19,Spain,Arabic,Portuguese,free,35-44,Other,Immigration,2025-08
HT_017892,2025-07-11,Spain,English,Chinese,free,18-24,F,Immigration,2025-07
HT_017893,2026-03-10,Japan,German,Chinese|English,free,18-24,F,Immigration,2026-03
HT_017894,2026-04-08,Canada,Japanese,Dutch,free,18-24,Other,Business,2026-04
HT_017895,2025-06-20,France,Italian,English|French|Arabic,free,25-34,F,Hobby,2025-06
HT_017896,2026-01-15,USA,Chinese,Korean|Spanish|Arabic,free,25-34,M,Immigration,2026-01
HT_017897,2025-10-28,USA,Spanish,Arabic,free,18-24,Other,Immigration,2025-10
HT_017898,2026-01-22,China,French,Spanish|Russian,premium,35-44,M,Hobby,2026-01
HT_017899,2025-11-18,Brazil,English,Italian|Japanese,free,45+,M,Hobby,2025-11
