pair_id,user_a_id,user_b_id,pair_date,match_success,response_time_hours,conversation_duration_min,messages_exchanged,pair_rating
PAIR_036452,HT_013724,HT_012795,2026-03-04,0,,,0,
PAIR_036453,HT_013354,HT_012104,2026-01-27,0,,,0,
PAIR_036454,HT_019827,HT_017550,2025-05-08,1,2.14,30.57,4,3.0
PAIR_036455,HT_013653,HT_012670,2026-03-26,0,,,0,
PAIR_036456,HT_015956,HT_012721,2026-03-26,1,1.19,7.64,10,
PAIR_036457,HT_014472,HT_012963,2025-10-04,1,2.07,11.81,4,5.0
PAIR_036458,HT_015262,HT_011600,2026-01-06,0,,,0,
PAIR_036459,HT_016957,HT_012544,2025-08-10,0,,,0,
PAIR_036460,HT_010934,HT_014742,2026-01-28,1,0.12,48.83,6,3.0
PAIR_036461,HT_018049,HT_017748,2025-05-25,1,0.82,57.2,7,
PAIR_036462,HT_014467,HT_011039,2025-07-08,1,0.0,15.02,6,3.0
PAIR_036463,HT_014640,HT_010338,2026-02-20,1,1.12,72.08,6,5.0
PAIR_036464,HT_015679,HT_015410,2025-06-26,0,,,0,
PAIR_036465,HT_017720,HT_017098,2026-04-01,0,,,0,
PAIR_036466,HT_012357,HT_011725,2026-03-26,0,,,0,
PAIR_036467,HT_016656,HT_017263,2025-04-18,1,0.77,10.65,10,3.0
PAIR_036468,HT_015927,HT_011580,2026-02-11,0,,,0,
PAIR_036469,HT_019927,HT_016374,2025-08-03,0,,,0,
PAIR_036470,HT_014516,HT_018489,2025-11-25,0,,,0,
PAIR_036471,HT_010253,HT_019526,2026-04-06,0,,,0,
PAIR_036472,HT_013277,HT_018313,2025-10-01,0,,,0,
PAIR_036473,HT_010246,HT_015070,2025-06-21,0,,,0,
PAIR_036474,HT_010093,HT_014298,2025-08-22,0,,,0,
PAIR_036475,HT_019681,HT_015002,2026-03-01,1,0.0,100.86,6,5.0
PAIR_036476,HT_019231,HT_016599,2025-09-24,0,,,0,
PAIR_036477,HT_019616,HT_013200,2026-02-19,0,,,0,
PAIR_036478,HT_013501,HT_017063,2026-01-14,1,0.7,25.39,9,
PAIR_036479,HT_013367,HT_013252,2025-06-18,0,,,0,
PAIR_036480,HT_016877,HT_017465,2025-08-10,1,0.41,76.76,5,3.0
PAIR_036481,HT_012772,HT_016253,2025-05-13,0,,,0,
PAIR_036482,HT_012789,HT_011556,2025-07-28,0,,,0,
PAIR_036483,HT_010061,HT_018944,2025-06-21,0,,,0,
PAIR_036484,HT_019041,HT_010644,2025-12-20,1,0.66,33.26,13,5.0
PAIR_036485,HT_011246,HT_010958,2025-12-16,0,,,0,
PAIR_036486,HT_019194,HT_019179,2025-06-29,0,,,0,
PAIR_036487,HT_019476,HT_015256,2025-05-07,1,1.08,3.15,8,
PAIR_036488,HT_016475,HT_017104,2026-04-09,0,,,0,
PAIR_036489,HT_015478,HT_013077,2026-03-19,1,4.76,32.51,6,3.0
PAIR_036490,HT_011962,HT_011193,2025-12-12,1,6.84,14.65,9,3.0
PAIR_036491,HT_010003,HT_017087,2025-09-21,0,,,0,
PAIR_036492,HT_015938,HT_019002,2025-06-29,0,,,0,
PAIR_036493,HT_018978,HT_011374,2026-02-23,0,,,0,
PAIR_036494,HT_011140,HT_017400,2026-01-29,0,,,0,
PAIR_036495,HT_012132,HT_016306,2025-07-23,1,7.08,61.23,11,4.0
PAIR_036496,HT_013627,HT_012529,2025-04-12,0,,,0,
PAIR_036497,HT_017664,HT_012744,2026-01-25,0,,,0,
PAIR_036498,HT_017700,HT_011938,2026-03-21,0,,,0,
PAIR_036499,HT_018781,HT_014875,2026-03-17,1,2.27,37.78,13,
PAIR_036500,HT_015889,HT_016294,2026-02-20,1,1.21,21.37,10,5.0
PAIR_036501,HT_012440,HT_016010,2025-05-11,0,,,0,
PAIR_036502,HT_017368,HT_013719,2026-01-04,0,,,0,
PAIR_036503,HT_015122,HT_015001,2026-01-06,0,,,0,
PAIR_036504,HT_013845,HT_017363,2025-12-24,0,,,0,
PAIR_036505,HT_015438,HT_013249,2026-03-09,1,2.07,19.15,15,4.0
PAIR_036506,HT_011355,HT_016473,2026-02-18,1,5.53,50.46,6,
PAIR_036507,HT_012860,HT_013717,2025-06-04,0,,,0,
PAIR_036508,HT_016927,HT_015717,2025-06-18,0,,,0,
PAIR_036509,HT_015471,HT_015547,2026-04-03,1,6.17,37.19,10,3.0
PAIR_036510,HT_015674,HT_015528,2026-03-23,1,0.21,19.39,6,4.0
PAIR_036511,HT_013183,HT_017558,2026-04-04,1,0.83,23.6,8,4.0
PAIR_036512,HT_015908,HT_010993,2025-07-30,0,,,0,
PAIR_036513,HT_017298,HT_014061,2025-08-06,0,,,0,
PAIR_036514,HT_017509,HT_017508,2025-12-22,0,,,0,
PAIR_036515,HT_013939,HT_019136,2025-05-26,0,,,0,
PAIR_036516,HT_016812,HT_018654,2025-09-26,1,0.44,100.21,8,
PAIR_036517,HT_012409,HT_016040,2026-02-16,0,,,0,
PAIR_036518,HT_016620,HT_013145,2026-03-25,0,,,0,
PAIR_036519,HT_018969,HT_013450,2026-02-18,0,,,0,
PAIR_036520,HT_018376,HT_014400,2025-06-22,0,,,0,
PAIR_036521,HT_017861,HT_015907,2025-11-04,0,,,0,
PAIR_036522,HT_010775,HT_016387,2025-10-12,1,0.42,2.41,8,4.0
PAIR_036523,HT_010537,HT_019208,2025-12-22,0,,,0,
PAIR_036524,HT_010162,HT_013503,2025-07-17,0,,,0,
PAIR_036525,HT_013603,HT_016763,2026-01-18,1,1.2,33.78,8,5.0
PAIR_036526,HT_013237,HT_015850,2025-08-15,0,,,0,
PAIR_036527,HT_016739,HT_010609,2026-03-01,1,1.84,16.24,7,4.0
PAIR_036528,HT_014340,HT_016822,2025-09-14,0,,,0,
PAIR_036529,HT_019825,HT_017358,2026-04-12,1,0.33,17.37,4,5.0
PAIR_036530,HT_014735,HT_010791,2026-02-24,0,,,0,
PAIR_036531,HT_010993,HT_018954,2025-06-24,0,,,0,
PAIR_036532,HT_013834,HT_012388,2025-07-22,1,1.19,39.32,12,5.0
PAIR_036533,HT_015349,HT_017579,2025-09-25,1,3.28,12.44,9,
PAIR_036534,HT_013594,HT_015254,2026-03-12,1,5.9,69.32,11,4.0
PAIR_036535,HT_012030,HT_010357,2025-09-10,1,0.67,26.14,12,
PAIR_036536,HT_010401,HT_011999,2026-01-05,0,,,0,
PAIR_036537,HT_017629,HT_016841,2025-05-08,1,0.67,55.43,12,4.0
PAIR_036538,HT_014287,HT_010541,2025-04-20,0,,,0,
PAIR_036539,HT_015947,HT_014594,2025-12-04,0,,,0,
PAIR_036540,HT_015357,HT_012186,2025-07-21,1,2.09,13.5,14,
PAIR_036541,HT_018260,HT_010347,2025-07-02,0,,,0,
PAIR_036542,HT_015435,HT_017651,2025-07-16,1,0.14,11.41,4,4.0
PAIR_036543,HT_013060,HT_014706,2025-07-14,1,0.06,16.57,6,3.0
PAIR_036544,HT_012359,HT_012497,2026-03-08,0,,,0,
PAIR_036545,HT_014793,HT_014201,2025-09-17,0,,,0,
PAIR_036546,HT_016470,HT_016663,2025-05-22,1,5.51,9.19,13,3.0
PAIR_036547,HT_014545,HT_013386,2026-01-12,1,3.8,38.17,6,
PAIR_036548,HT_019476,HT_019327,2025-12-12,1,3.47,16.72,10,5.0
PAIR_036549,HT_011914,HT_010361,2025-11-07,0,,,0,
PAIR_036550,HT_019858,HT_012758,2025-11-18,0,,,0,
PAIR_036551,HT_016256,HT_012305,2025-05-10,0,,,0,
PAIR_036552,HT_014031,HT_012343,2025-06-09,0,,,0,
PAIR_036553,HT_010866,HT_011705,2026-03-15,1,1.94,73.84,8,4.0
PAIR_036554,HT_010091,HT_016372,2025-11-30,1,4.99,26.51,14,
PAIR_036555,HT_016260,HT_016812,2025-12-08,0,,,0,
PAIR_036556,HT_014638,HT_017226,2025-12-30,0,,,0,
PAIR_036557,HT_011915,HT_018834,2025-04-23,1,0.67,4.14,8,4.0
PAIR_036558,HT_017759,HT_018363,2025-11-06,1,5.4,35.34,12,
PAIR_036559,HT_012998,HT_017205,2025-12-11,1,0.99,66.71,4,4.0
PAIR_036560,HT_016232,HT_011733,2025-08-08,0,,,0,
PAIR_036561,HT_017490,HT_014232,2025-09-13,0,,,0,
PAIR_036562,HT_014907,HT_015120,2025-09-03,1,4.38,34.33,4,4.0
PAIR_036563,HT_015957,HT_012201,2025-09-05,0,,,0,
PAIR_036564,HT_018722,HT_011042,2025-12-16,0,,,0,
PAIR_036565,HT_019568,HT_014980,2026-03-28,0,,,0,
PAIR_036566,HT_011497,HT_015558,2025-07-26,0,,,0,
PAIR_036567,HT_010002,HT_017990,2025-12-31,1,2.48,50.93,6,4.0
PAIR_036568,HT_019649,HT_012953,2025-04-29,1,0.95,34.13,10,5.0
PAIR_036569,HT_012902,HT_017396,2025-05-31,1,0.29,8.61,2,3.0
PAIR_036570,HT_015017,HT_018702,2025-07-04,1,2.31,29.75,11,5.0
PAIR_036571,HT_012193,HT_012850,2026-02-12,0,,,0,
PAIR_036572,HT_018351,HT_014639,2025-10-01,1,2.92,22.8,7,4.0
PAIR_036573,HT_018969,HT_015494,2026-02-12,0,,,0,
PAIR_036574,HT_019098,HT_014529,2025-04-29,0,,,0,
PAIR_036575,HT_012491,HT_010766,2025-07-07,0,,,0,
PAIR_036576,HT_011975,HT_015578,2025-05-29,0,,,0,
PAIR_036577,HT_014114,HT_018407,2025-07-31,0,,,0,
PAIR_036578,HT_011518,HT_013040,2025-04-23,0,,,0,
PAIR_036579,HT_016610,HT_010112,2025-05-27,0,,,0,
PAIR_036580,HT_013253,HT_011089,2026-01-30,1,1.96,50.48,11,5.0
PAIR_036581,HT_013507,HT_014771,2025-11-21,0,,,0,
PAIR_036582,HT_019250,HT_010435,2026-03-19,0,,,0,
PAIR_036583,HT_015765,HT_012011,2025-05-23,0,,,0,
PAIR_036584,HT_012306,HT_014412,2025-09-25,1,0.22,39.11,14,5.0
PAIR_036585,HT_014840,HT_017518,2026-01-30,0,,,0,
PAIR_036586,HT_015664,HT_013686,2025-08-01,1,0.72,62.63,7,4.0
PAIR_036587,HT_015374,HT_012337,2025-10-08,0,,,0,
PAIR_036588,HT_013314,HT_014909,2026-02-13,0,,,0,
PAIR_036589,HT_011652,HT_012496,2025-08-30,0,,,0,
PAIR_036590,HT_018445,HT_019564,2026-01-02,1,0.15,48.83,16,3.0
PAIR_036591,HT_011190,HT_011295,2025-09-17,0,,,0,
PAIR_036592,HT_014038,HT_011086,2025-12-25,0,,,0,
PAIR_036593,HT_011561,HT_019925,2025-09-21,1,0.68,12.22,4,3.0
PAIR_036594,HT_018166,HT_016475,2025-04-23,0,,,0,
PAIR_036595,HT_010436,HT_017131,2025-04-25,0,,,0,
PAIR_036596,HT_014348,HT_012107,2025-07-24,0,,,0,
PAIR_036597,HT_014072,HT_010068,2026-01-01,0,,,0,
PAIR_036598,HT_016082,HT_019576,2025-11-16,0,,,0,
PAIR_036599,HT_015150,HT_012110,2025-06-04,1,1.97,11.48,8,3.0
PAIR_036600,HT_019956,HT_015272,2025-06-12,1,3.2,29.36,9,
PAIR_036601,HT_013545,HT_018356,2025-07-26,0,,,0,
PAIR_036602,HT_013108,HT_010571,2025-08-22,1,0.45,24.87,3,3.0
PAIR_036603,HT_019374,HT_016685,2025-09-22,1,3.39,16.75,6,
PAIR_036604,HT_017278,HT_010316,2025-05-05,1,8.87,20.54,9,5.0
PAIR_036605,HT_018284,HT_019964,2026-02-15,0,,,0,
PAIR_036606,HT_015208,HT_011469,2026-02-05,1,0.21,7.32,11,5.0
PAIR_036607,HT_014160,HT_013346,2025-08-09,1,4.78,4.21,8,
PAIR_036608,HT_011393,HT_019065,2025-12-14,1,0.03,28.36,11,4.0
PAIR_036609,HT_010738,HT_011633,2025-07-05,0,,,0,
PAIR_036610,HT_010120,HT_016623,2025-09-16,1,0.92,12.81,5,3.0
PAIR_036611,HT_012798,HT_012339,2025-09-08,1,0.75,14.68,9,
PAIR_036612,HT_019423,HT_011135,2025-06-19,0,,,0,
PAIR_036613,HT_018967,HT_018641,2026-02-17,1,6.56,20.71,8,
PAIR_036614,HT_019682,HT_015905,2025-11-29,0,,,0,
PAIR_036615,HT_013354,HT_013128,2026-02-04,1,0.51,51.22,5,3.0
PAIR_036616,HT_012767,HT_011929,2025-11-28,0,,,0,
PAIR_036617,HT_012761,HT_011277,2026-01-08,1,0.46,6.45,5,5.0
PAIR_036618,HT_018501,HT_019598,2025-10-06,0,,,0,
PAIR_036619,HT_010814,HT_017839,2025-06-17,1,2.26,16.44,8,5.0
PAIR_036620,HT_013478,HT_013212,2025-07-07,1,0.04,15.91,7,
PAIR_036621,HT_014304,HT_016618,2025-12-18,0,,,0,
PAIR_036622,HT_019016,HT_010161,2026-01-29,0,,,0,
PAIR_036623,HT_011106,HT_011536,2025-10-20,0,,,0,
PAIR_036624,HT_019792,HT_017235,2025-10-20,1,7.24,6.62,11,4.0
PAIR_036625,HT_010678,HT_013570,2025-07-02,0,,,0,
PAIR_036626,HT_011375,HT_013834,2025-04-22,0,,,0,
PAIR_036627,HT_017084,HT_017587,2025-08-27,1,3.03,10.15,10,5.0
PAIR_036628,HT_012280,HT_017285,2025-05-13,0,,,0,
PAIR_036629,HT_017982,HT_019138,2025-09-09,1,3.16,28.98,7,4.0
PAIR_036630,HT_016477,HT_010915,2025-11-02,0,,,0,
PAIR_036631,HT_019710,HT_016027,2026-01-03,0,,,0,
PAIR_036632,HT_019020,HT_016294,2026-01-08,1,0.29,20.2,7,5.0
PAIR_036633,HT_011064,HT_016189,2025-09-26,1,1.29,36.13,3,
PAIR_036634,HT_016356,HT_013545,2025-05-08,0,,,0,
PAIR_036635,HT_014733,HT_016236,2026-02-24,1,0.13,2.12,7,3.0
PAIR_036636,HT_013820,HT_013972,2025-10-04,0,,,0,
PAIR_036637,HT_012704,HT_013470,2025-05-14,0,,,0,
PAIR_036638,HT_013681,HT_018404,2026-01-25,1,1.58,48.13,12,
PAIR_036639,HT_014839,HT_013189,2025-04-24,0,,,0,
PAIR_036640,HT_010511,HT_014870,2025-08-10,0,,,0,
PAIR_036641,HT_016315,HT_015143,2025-09-28,0,,,0,
PAIR_036642,HT_012750,HT_012067,2025-11-11,0,,,0,
PAIR_036643,HT_018854,HT_013706,2025-06-15,1,2.86,22.21,6,3.0
PAIR_036644,HT_014670,HT_012279,2026-02-21,0,,,0,
PAIR_036645,HT_011237,HT_013654,2025-09-28,1,0.14,19.57,11,4.0
PAIR_036646,HT_011118,HT_014438,2025-09-02,1,8.02,2.16,8,5.0
PAIR_036647,HT_010315,HT_013733,2026-03-18,0,,,0,
PAIR_036648,HT_017152,HT_019603,2026-02-03,0,,,0,
PAIR_036649,HT_018609,HT_017206,2025-09-24,0,,,0,
PAIR_036650,HT_019308,HT_018107,2025-10-19,0,,,0,
PAIR_036651,HT_018465,HT_014286,2025-10-18,0,,,0,
PAIR_036652,HT_019320,HT_015791,2026-03-21,0,,,0,
PAIR_036653,HT_019554,HT_016257,2025-09-26,0,,,0,
PAIR_036654,HT_018263,HT_019024,2025-09-05,0,,,0,
PAIR_036655,HT_013836,HT_015079,2025-04-22,1,1.12,53.78,8,5.0
PAIR_036656,HT_011054,HT_016052,2025-10-11,1,3.45,22.59,6,5.0
PAIR_036657,HT_015571,HT_019086,2025-04-26,1,3.0,32.01,10,4.0
PAIR_036658,HT_013256,HT_014304,2026-02-23,0,,,0,
PAIR_036659,HT_011476,HT_012942,2026-04-04,0,,,0,
PAIR_036660,HT_014841,HT_016863,2026-02-06,1,0.65,8.47,8,
PAIR_036661,HT_014800,HT_016660,2025-11-28,1,3.76,8.41,11,4.0
PAIR_036662,HT_017082,HT_015960,2025-11-05,1,1.28,57.76,6,
PAIR_036663,HT_011634,HT_018365,2025-11-03,1,4.76,43.39,16,4.0
PAIR_036664,HT_016867,HT_019794,2025-10-25,0,,,0,
PAIR_036665,HT_011639,HT_019468,2026-03-22,0,,,0,
PAIR_036666,HT_012913,HT_017832,2026-03-04,0,,,0,
PAIR_036667,HT_013439,HT_013950,2025-06-17,0,,,0,
PAIR_036668,HT_013079,HT_017197,2025-11-08,1,4.05,15.0,9,3.0
PAIR_036669,HT_018907,HT_019535,2025-04-16,1,6.93,36.22,11,
PAIR_036670,HT_016569,HT_016632,2026-02-16,1,0.16,16.85,6,4.0
PAIR_036671,HT_019368,HT_015982,2025-09-23,1,1.13,15.19,8,5.0
PAIR_036672,HT_010508,HT_012681,2026-03-30,0,,,0,
PAIR_036673,HT_016077,HT_015763,2026-02-27,0,,,0,
PAIR_036674,HT_017456,HT_010661,2026-02-09,1,0.27,38.52,4,4.0
PAIR_036675,HT_012268,HT_016444,2025-11-29,1,3.41,30.76,8,4.0
PAIR_036676,HT_011596,HT_017490,2026-01-31,0,,,0,
PAIR_036677,HT_017933,HT_014654,2025-07-17,0,,,0,
PAIR_036678,HT_015076,HT_014829,2025-07-27,0,,,0,
PAIR_036679,HT_010315,HT_012906,2025-06-07,0,,,0,
PAIR_036680,HT_010768,HT_015033,2025-11-24,0,,,0,
PAIR_036681,HT_015593,HT_015788,2025-12-07,0,,,0,
PAIR_036682,HT_014943,HT_014910,2026-01-23,0,,,0,
PAIR_036683,HT_012449,HT_015310,2025-09-06,0,,,0,
PAIR_036684,HT_017241,HT_010033,2025-04-27,1,1.17,8.2,4,4.0
PAIR_036685,HT_012947,HT_019550,2025-11-14,0,,,0,
PAIR_036686,HT_010383,HT_016782,2025-10-08,0,,,0,
PAIR_036687,HT_019001,HT_019853,2026-01-31,1,0.28,16.87,10,3.0
PAIR_036688,HT_017144,HT_010392,2026-01-17,1,1.48,6.6,9,3.0
PAIR_036689,HT_012005,HT_011308,2025-06-01,0,,,0,
PAIR_036690,HT_012774,HT_017546,2025-04-12,1,0.78,38.07,9,5.0
PAIR_036691,HT_014693,HT_012185,2026-02-25,1,0.24,60.06,6,
PAIR_036692,HT_018491,HT_015835,2025-11-17,0,,,0,
PAIR_036693,HT_013979,HT_014666,2025-10-06,0,,,0,
PAIR_036694,HT_012453,HT_013580,2026-03-28,0,,,0,
PAIR_036695,HT_012790,HT_017989,2026-03-26,1,2.06,8.15,9,5.0
PAIR_036696,HT_015715,HT_018325,2025-10-28,1,0.51,28.41,12,5.0
PAIR_036697,HT_016452,HT_015785,2025-09-02,0,,,0,
PAIR_036698,HT_016152,HT_019650,2025-08-24,1,7.38,16.97,5,4.0
PAIR_036699,HT_011524,HT_014995,2025-06-30,0,,,0,
PAIR_036700,HT_017218,HT_019612,2025-08-31,0,,,0,
PAIR_036701,HT_018383,HT_011558,2025-09-04,0,,,0,
PAIR_036702,HT_017308,HT_015031,2026-01-13,0,,,0,
PAIR_036703,HT_019117,HT_019391,2025-12-27,0,,,0,
PAIR_036704,HT_012830,HT_016931,2025-12-02,0,,,0,
PAIR_036705,HT_013224,HT_012173,2025-05-14,0,,,0,
PAIR_036706,HT_015103,HT_017438,2026-03-25,1,1.56,33.1,7,3.0
PAIR_036707,HT_019506,HT_016547,2025-12-06,0,,,0,
PAIR_036708,HT_019046,HT_011594,2025-06-07,1,0.3,72.54,6,4.0
PAIR_036709,HT_015219,HT_017870,2025-06-26,0,,,0,
PAIR_036710,HT_013374,HT_010412,2025-08-11,1,0.56,4.21,9,
PAIR_036711,HT_010725,HT_014020,2026-01-08,0,,,0,
PAIR_036712,HT_019337,HT_014876,2025-05-26,0,,,0,
PAIR_036713,HT_012327,HT_012448,2025-08-05,1,3.56,143.68,11,5.0
PAIR_036714,HT_014217,HT_014153,2025-07-27,0,,,0,
PAIR_036715,HT_017240,HT_014687,2026-02-28,1,0.29,51.63,8,5.0
PAIR_036716,HT_013852,HT_013959,2025-07-28,0,,,0,
PAIR_036717,HT_019774,HT_013539,2025-10-11,0,,,0,
PAIR_036718,HT_010122,HT_010843,2025-10-26,0,,,0,
PAIR_036719,HT_016264,HT_015168,2025-05-15,1,5.09,4.67,6,3.0
PAIR_036720,HT_019618,HT_012612,2025-12-15,0,,,0,
PAIR_036721,HT_012152,HT_012204,2025-10-10,1,2.26,15.36,9,4.0
PAIR_036722,HT_013861,HT_013043,2025-06-15,0,,,0,
PAIR_036723,HT_015839,HT_018588,2026-03-24,1,1.01,16.16,13,4.0
PAIR_036724,HT_018295,HT_017859,2025-04-21,1,2.95,51.69,10,4.0
PAIR_036725,HT_016368,HT_019481,2025-09-15,1,1.42,4.9,8,5.0
PAIR_036726,HT_010545,HT_019023,2025-12-24,1,1.36,19.31,11,
PAIR_036727,HT_011916,HT_018866,2026-03-08,0,,,0,
PAIR_036728,HT_010923,HT_017502,2025-04-22,0,,,0,
PAIR_036729,HT_010605,HT_018469,2025-11-04,0,,,0,
PAIR_036730,HT_013187,HT_019996,2025-04-14,0,,,0,
PAIR_036731,HT_012319,HT_016115,2025-08-22,1,5.67,12.87,6,5.0
PAIR_036732,HT_010190,HT_012956,2025-06-10,1,3.08,37.52,10,
PAIR_036733,HT_017250,HT_017474,2026-02-07,0,,,0,
PAIR_036734,HT_013768,HT_019639,2025-06-28,0,,,0,
PAIR_036735,HT_014859,HT_010195,2026-02-19,0,,,0,
PAIR_036736,HT_016367,HT_018849,2026-01-21,0,,,0,
PAIR_036737,HT_011465,HT_013989,2026-01-31,0,,,0,
PAIR_036738,HT_016926,HT_016372,2026-02-01,1,0.47,71.07,13,4.0
PAIR_036739,HT_015543,HT_014856,2026-01-22,0,,,0,
PAIR_036740,HT_011203,HT_017763,2026-02-06,0,,,0,
PAIR_036741,HT_018569,HT_010863,2025-10-29,0,,,0,
PAIR_036742,HT_017375,HT_015521,2025-04-17,0,,,0,
PAIR_036743,HT_017298,HT_012340,2025-05-28,1,2.07,30.7,7,3.0
PAIR_036744,HT_016693,HT_014399,2025-06-27,0,,,0,
PAIR_036745,HT_018779,HT_018550,2026-01-12,1,1.57,25.75,8,4.0
PAIR_036746,HT_010837,HT_013601,2025-12-20,0,,,0,
PAIR_036747,HT_011384,HT_012733,2026-03-26,0,,,0,
PAIR_036748,HT_012057,HT_019455,2025-12-11,0,,,0,
PAIR_036749,HT_017689,HT_012585,2026-03-20,0,,,0,
PAIR_036750,HT_010547,HT_016140,2025-07-30,1,4.82,21.44,12,
PAIR_036751,HT_012178,HT_017082,2025-04-21,0,,,0,
PAIR_036752,HT_013097,HT_017649,2025-07-14,0,,,0,
PAIR_036753,HT_017264,HT_011855,2025-10-23,1,1.17,24.67,5,5.0
PAIR_036754,HT_010393,HT_015800,2025-06-12,0,,,0,
PAIR_036755,HT_010990,HT_019708,2026-01-06,0,,,0,
PAIR_036756,HT_010144,HT_016643,2025-08-28,0,,,0,
PAIR_036757,HT_014932,HT_014475,2025-11-10,0,,,0,
PAIR_036758,HT_013758,HT_019263,2025-09-22,1,1.14,20.39,6,5.0
PAIR_036759,HT_012053,HT_010063,2025-05-24,1,2.76,11.06,7,4.0
PAIR_036760,HT_019178,HT_014892,2025-04-25,0,,,0,
PAIR_036761,HT_011950,HT_019932,2026-03-08,0,,,0,
PAIR_036762,HT_011164,HT_015376,2025-04-19,0,,,0,
PAIR_036763,HT_016087,HT_017441,2025-08-31,0,,,0,
PAIR_036764,HT_019731,HT_015304,2026-03-14,0,,,0,
PAIR_036765,HT_011545,HT_019336,2025-09-08,1,1.38,15.31,10,4.0
PAIR_036766,HT_011662,HT_013781,2025-10-21,0,,,0,
PAIR_036767,HT_017267,HT_019327,2025-07-18,0,,,0,
PAIR_036768,HT_015602,HT_010494,2025-06-06,0,,,0,
PAIR_036769,HT_010660,HT_011163,2025-06-01,0,,,0,
PAIR_036770,HT_015164,HT_013784,2025-10-27,1,0.13,26.01,7,4.0
PAIR_036771,HT_011508,HT_018399,2025-08-19,1,0.46,23.61,7,3.0
PAIR_036772,HT_011726,HT_016713,2026-02-05,0,,,0,
PAIR_036773,HT_016089,HT_014037,2025-04-25,1,2.93,23.69,8,
PAIR_036774,HT_015042,HT_015548,2026-01-25,0,,,0,
PAIR_036775,HT_017860,HT_013287,2025-04-26,0,,,0,
PAIR_036776,HT_018946,HT_018439,2025-04-29,1,2.41,21.56,5,3.0
PAIR_036777,HT_010268,HT_011087,2025-05-23,0,,,0,
PAIR_036778,HT_011296,HT_018216,2025-06-12,0,,,0,
PAIR_036779,HT_014374,HT_011499,2025-04-18,0,,,0,
PAIR_036780,HT_012402,HT_019395,2026-04-04,1,1.74,51.42,7,5.0
PAIR_036781,HT_016382,HT_016608,2025-09-20,1,1.42,10.51,6,5.0
PAIR_036782,HT_013429,HT_015069,2025-09-20,1,2.61,37.0,6,
PAIR_036783,HT_014985,HT_019074,2025-09-11,0,,,0,
PAIR_036784,HT_017656,HT_019119,2026-03-09,0,,,0,
PAIR_036785,HT_013323,HT_011439,2025-12-13,0,,,0,
PAIR_036786,HT_018930,HT_015111,2025-11-20,1,1.13,46.77,10,4.0
PAIR_036787,HT_015854,HT_018027,2025-08-17,0,,,0,
PAIR_036788,HT_019106,HT_012557,2025-09-20,0,,,0,
PAIR_036789,HT_019516,HT_017939,2025-12-04,1,0.94,57.04,5,4.0
PAIR_036790,HT_018145,HT_012721,2026-02-04,0,,,0,
PAIR_036791,HT_016915,HT_017742,2026-01-14,0,,,0,
PAIR_036792,HT_017488,HT_018860,2025-07-20,1,1.13,8.08,9,
PAIR_036793,HT_012835,HT_012388,2025-06-24,0,,,0,
PAIR_036794,HT_015937,HT_017145,2026-02-08,0,,,0,
PAIR_036795,HT_016701,HT_013874,2025-05-24,0,,,0,
PAIR_036796,HT_012620,HT_011651,2025-08-03,0,,,0,
PAIR_036797,HT_017133,HT_011989,2025-08-23,0,,,0,
PAIR_036798,HT_018249,HT_015160,2025-10-07,1,0.03,13.62,9,4.0
PAIR_036799,HT_013925,HT_014856,2025-07-22,0,,,0,
PAIR_036800,HT_014470,HT_016354,2025-05-23,0,,,0,
PAIR_036801,HT_010716,HT_018735,2026-01-23,1,7.28,46.91,8,3.0
PAIR_036802,HT_011787,HT_017532,2025-05-09,1,8.93,41.89,7,
PAIR_036803,HT_011590,HT_013918,2026-04-10,0,,,0,
PAIR_036804,HT_019498,HT_011581,2026-02-06,1,3.65,6.93,10,
PAIR_036805,HT_012682,HT_016652,2026-03-11,1,1.2,100.23,14,
PAIR_036806,HT_012417,HT_012244,2025-09-13,1,1.15,42.83,7,3.0
PAIR_036807,HT_014980,HT_017975,2025-06-01,1,0.6,45.02,6,
PAIR_036808,HT_014112,HT_015454,2025-12-11,0,,,0,
PAIR_036809,HT_015692,HT_014703,2025-12-16,1,1.88,10.2,8,5.0
PAIR_036810,HT_019786,HT_012157,2025-06-10,1,12.12,67.21,7,4.0
PAIR_036811,HT_018929,HT_013733,2025-08-08,0,,,0,
PAIR_036812,HT_015608,HT_010888,2025-09-15,1,0.55,22.92,4,4.0
PAIR_036813,HT_018827,HT_015856,2025-10-13,0,,,0,
PAIR_036814,HT_019463,HT_015930,2026-02-02,1,0.88,29.72,7,4.0
PAIR_036815,HT_017191,HT_015004,2025-11-06,0,,,0,
PAIR_036816,HT_011788,HT_012276,2025-08-19,0,,,0,
PAIR_036817,HT_019813,HT_019662,2026-04-10,1,0.37,6.69,9,5.0
PAIR_036818,HT_012455,HT_012688,2025-05-06,1,1.75,46.58,5,4.0
PAIR_036819,HT_012304,HT_015207,2026-03-09,1,2.87,56.09,7,4.0
PAIR_036820,HT_018970,HT_013266,2025-09-02,0,,,0,
PAIR_036821,HT_014734,HT_011492,2026-04-02,1,0.4,64.93,9,3.0
PAIR_036822,HT_016466,HT_018983,2026-02-20,1,3.11,25.8,8,
PAIR_036823,HT_018681,HT_013253,2026-03-25,0,,,0,
PAIR_036824,HT_010802,HT_019140,2025-10-17,1,9.74,19.0,11,
